screen_name,has_profile,has_raw_tweet,has_temporal,has_graph
Mahnaz16890341,True,False,True,False
Israeli0071,True,False,True,False
Nasim1913626,True,False,True,False
InTheFog57,True,False,True,False
Iranetanha61,True,False,True,False
Javidan1234,True,False,True,False
FZomorodif35743,True,False,True,False
AvYaran,True,False,True,False
Rezahashemi1919,True,True,True,False
havayekhub,True,False,True,True
rouhanim,True,True,True,True
PanteaPeyvandi,True,True,True,True
mamabcdmam,True,False,True,False
PureSoul_isback,True,False,True,True
Cilia1919,True,True,True,True
lilith965965,True,False,True,False
abas_boazarr,True,False,True,True
Aseman01287446,True,False,True,False
ForouzanHaji,True,False,True,False
bdn15036475174,True,False,True,False
ArtemizOfIran,True,False,True,False
TahminA07011401,True,False,True,False
SiyahRoz,True,False,True,False
miss_m_ja,True,False,True,False
08078875Iran,True,False,True,True
Camel6561,True,True,True,False
MarinaMedvin,True,False,True,False
AlphaM96938,True,False,True,False
Neda73Neda,True,True,True,False
Pouri2022,True,False,True,True
mozhgan47,True,False,True,False
atefewkh,True,False,True,False
jarlnplnb,True,False,True,False
__monarchy___,True,False,True,False
kirtoshajarian1,True,False,True,False
KMR_1400,True,False,True,False
Passargad20_20,True,False,True,False
samira7272,True,False,True,False
kuroosh521,True,True,True,False
sherrysh12,True,False,True,False
iran_man88,True,False,True,False
trumpnejad,True,False,True,False
Kolahkhood1,True,False,True,False
radmmehr,True,False,True,False
000Terminator,True,False,True,False
Benydaa,True,False,True,False
Shahriy65862208,True,False,True,False
SS01959435,True,False,True,False
kazemian_iman,True,False,True,False
Aryaee2000,True,False,True,False
pastoo55,True,False,True,False
mohsenborodo,True,False,True,False
judeangeneral2,True,False,True,False
FatemAG21,True,False,True,False
Amir_hastam68,True,False,True,False
ordinaryman1980,True,True,True,True
esilacSynohtnA,True,False,True,False
SuSuman03795771,True,False,True,False
Tee4kh,True,False,True,False
baaghlavaa,True,False,True,True
CopyPatsi,True,False,True,False
CactusTurquoise,True,False,True,False
IranianKing1985,True,False,True,False
aryaieeasil,True,True,True,True
realmaadd,True,False,True,False
crissss_sh,True,True,True,False
Qayeg_Bady,True,False,True,False
is_alfe,True,False,True,False
ssn722430696043,True,False,True,False
P36108Payam,True,False,True,True
tehran445522,True,False,True,False
zizi19509182,True,False,True,False
dehghani_afsane,True,False,True,False
i24NEWS_FR,True,False,True,False
Ario1401,True,True,True,True
irane___khasteh,True,False,True,False
TheAvenger1st,True,False,True,False
mostafatab3528,True,False,True,False
ZEKE0326_15,True,False,True,True
Frozan131,True,False,True,False
Lyla_lilas,True,False,True,False
Missfarah55,True,False,True,False
Sonofthebeach22,True,True,True,False
zartoushtt,True,False,True,False
JwadG77615,True,False,True,False
AlphaIranMIGA,True,False,True,True
Shabahe_Persia,True,False,True,False
WarAtHumanity,True,False,True,False
Decodism,True,False,True,False
ShSMP01,True,False,True,False
DirozpirozPiroz,True,False,True,False
Persianmanx,True,False,True,False
WydhDrby,True,False,True,True
virjust18,True,False,True,False
saghi_12aryae,True,False,True,False
andy_hosein,True,False,True,False
GhorshiMasoumeh,True,False,True,False
mmd121535,True,False,True,False
Nasrinrose1,True,True,True,True
PMOIRAN,True,True,True,True
Ario1403,True,False,True,False
AdameMedia,True,False,True,False
farhadraad28194,True,False,True,False
ArubarzanS35930,True,False,True,False
saeed1596377,True,False,True,False
Magnolia_018,True,False,True,False
Iranm2025,True,False,True,False
_Reaganite_,True,False,True,False
The_Doonald,True,True,True,False
pahlavisushyant,True,False,True,False
shahdoone99,True,False,True,False
azadhordis,True,False,True,False
Babak222b,True,False,True,False
Utauoa1970,True,False,True,False
atousa_tanha,True,False,True,False
KnightAnahita19,True,True,True,False
mahdiasadi__31,True,False,True,False
piroz90,True,False,True,False
perspolisi7152,True,False,True,False
Javiiiid_97,True,False,True,False
kharmagas_UK,True,True,True,True
baran_mehr36,True,True,True,True
AriaVatanpour,True,True,True,True
Rashel138809,True,False,True,False
BazgashteBozorg,True,False,True,False
Ritzyg2000,True,False,True,False
Merdad313313,True,False,True,True
mamevatan,True,False,True,False
baronessedulac,True,False,True,False
Deiocesking,True,False,True,False
mah_hasti,True,False,True,False
Ervin_dearcelo2,True,True,True,True
pinokio366754,True,False,True,False
Bahar00452227,True,True,True,False
Zoeker14,True,False,True,True
Calling_Parisa,True,True,True,False
Lu10nm,True,False,True,False
azadehnourani,True,False,True,False
MrsJamesAnne,True,False,True,False
JosefAlborz,True,False,True,False
Amis29881319,True,False,True,False
Aliberalbot,True,False,True,False
medij472shah,True,False,True,False
qmrkhanm,True,False,True,False
IranAriyai1,True,False,True,False
Babygravy9,True,False,True,False
CyrusAryamehr,True,False,True,False
R1385M,True,False,True,False
RosebudDonKhoan,True,True,True,False
Honeymusta5401,True,False,True,False
barandazim_2,True,False,True,False
EdwardOfIran4,True,False,True,False
mirbaluch_1,True,False,True,False
Ehsaaan93,True,False,True,False
P1AYER1_,True,False,True,False
bright_iran2025,True,False,True,True
VOAfarsi,True,True,True,True
chehre3521,True,True,True,False
2906ro,True,False,True,False
ESPANDIA4AR,True,False,True,False
dariush2023,True,True,True,True
Soroushshiri,True,False,True,False
alirezay2k,True,False,True,False
Frederic5319111,True,False,True,False
Nazdooneh1376,True,False,True,False
VividProwess,True,False,True,False
Spasaka1,True,False,True,True
RedRook19,True,False,True,False
Gardeshgar83,True,False,True,False
NikiPatriot,True,True,True,False
enferadi_shode,True,True,True,False
LilAlisMom,True,False,True,False
Hannah86872721,True,False,True,False
freeee86,True,False,True,False
OMGItsSepehr,True,False,True,False
shamanlove7777,True,False,True,False
Mihanparast12,True,False,True,True
teroy_5865,True,False,True,False
DLN_Garrett,True,False,True,False
FaIranism,True,False,True,False
Grahambel18,True,False,True,False
GharybEAshena,True,False,True,False
TheAriaFar,True,False,True,False
jeneralnasirii,True,False,True,False
sara_hendi12051,True,False,True,False
LetsGoBrando45,True,False,True,False
SabineKirs54118,True,False,True,False
darushirani13,True,True,True,False
IranRev99914122,True,False,True,False
punkpater,True,False,True,False
Elena_mbt,True,False,True,False
Cyrusdad,True,False,True,False
beyg2000,True,False,True,False
JustTheNews,True,False,True,False
Bardia1515,True,False,True,False
Tehranchi1135,True,False,True,True
parla91979,True,True,True,False
Raha71539074,True,False,True,False
freefreeman30,True,False,True,False
nastaran8888,True,True,True,True
ary57089673,True,False,True,False
Bermooda1380739,True,True,True,False
negaran67,True,False,True,True
Saeed48920740,True,True,True,True
NEWSMAX,True,False,True,False
hanaj2107,True,False,True,False
KingBacker1,True,True,True,False
Messier_M13,True,False,True,False
Hamedma80381096,True,False,True,True
moktarsaleh10,True,False,True,False
00Nietzsche,True,False,True,True
alireza54758693,True,False,True,False
Nokhod_f,True,True,True,False
melina0000z,True,False,True,False
angal_setiz,True,False,True,False
Havin_N5,True,True,True,False
sharooo70649315,True,False,True,False
MatinJerom,True,False,True,False
central466153,True,False,True,False
jino95_gh_hj___,True,False,True,False
Santamorte00,True,True,True,False
DRdayy25957,True,False,True,False
Artan496,True,False,True,False
18Mandana,True,True,True,False
SantaSurfing,True,False,True,False
starcrosse13,True,False,True,False
598_121,True,False,True,True
cicikhanoom,True,True,True,True
gh0lch0magh,True,True,True,True
GuitaSharifi,True,False,True,False
NtguardV,True,False,True,False
King12991,True,False,True,False
fh_farhad66749,True,False,True,False
anzhelaaryaie,True,False,True,False
IR_Kermanshah,True,True,True,True
Koroshariae2021,True,True,True,False
konstan60537153,True,False,True,False
Dadylongleggpv,True,True,True,False
RMfaris8,True,False,True,False
kasra5001,True,False,True,False
MaryAbtArt,True,False,True,False
parspersian,True,True,True,False
mastopatill1,True,False,True,False
ArashBarzan_,True,False,True,False
iranzad_98,True,True,True,True
AkbarEhrari,True,False,True,True
Nationalist101,True,True,True,True
Mr20228,True,True,True,False
golberg2582,True,True,True,False
TinaFay1978,True,True,True,False
Ariyamehr123V,True,False,True,False
Maks_NAFO_FELLA,True,False,True,False
endless00summer,True,False,True,False
parsemard,True,False,True,True
azadi_iran1400,True,False,True,False
prokssee,True,False,True,False
SMhmar,True,False,True,False
mahsa_m02,True,False,True,False
Asadi222Mehrdad,True,True,True,True
farzadkardan22,True,False,True,False
Pro_Pahlavi,True,True,True,False
Darya00018177,True,False,True,False
marg_bar_3fased,True,False,True,False
imaginelord,True,False,True,False
sin1693745,True,False,True,False
aloneiranian911,True,False,True,False
Javid___Iran,True,False,True,False
ARTEMIS546438,True,False,True,False
MSotedlan15136,True,False,True,True
Nervana_1,True,False,True,False
Iran28232974850,True,False,True,False
Royal77d,True,False,True,False
TTamYouRz,True,False,True,False
BeeBahar7,True,False,True,False
19083rtv,True,False,True,False
_MeduSia_,True,False,True,True
VidaSarafraz,True,True,True,True
revenanttttt,True,False,True,False
DawnAndTheX,True,True,True,False
KhorshidDavtal1,True,False,True,False
Mahsa35557669,True,False,True,False
ManotoNews,True,True,True,False
siibiilkoloft,True,False,True,False
sentdefender,True,False,True,False
anasar1360,True,False,True,True
IQazaal,True,True,True,False
Yn4Iran,True,False,True,True
pedarepesaree,True,False,True,False
Lionandsun22,True,False,True,False
ShaahinPahlavi,True,False,True,False
Rasa1666696,True,False,True,False
amiirhosseiinam,True,True,True,False
miidmiid1764,True,False,True,False
tahmtan762333,True,False,True,True
booofekour84,True,False,True,False
rahayee_,True,True,True,False
eddiexis,True,False,True,True
sermantis,True,False,True,False
ayhan_shms59379,True,False,True,False
Shahparast7,True,False,True,False
P3rf3ctCircl3,True,False,True,True
SChoogha,True,False,True,False
senator20tirr,True,False,True,False
Dariush96173036,True,False,True,False
niloufarevahshi,True,False,True,False
KaveSarbaz,True,False,True,True
Azadlavasani,True,True,True,False
tarakd8_d,True,False,True,True
SebGorka,True,False,True,False
Antikarma94,True,False,True,False
hastyarrr,True,True,True,True
MenOfSteel2022,True,False,True,False
ManiSiamak,True,False,True,False
officiallkaveh,True,False,True,False
MT_V1359,True,False,True,False
xzy_o0,True,False,True,False
BK71761215,True,False,True,False
Nazdooneh76,True,False,True,False
zanoazadi1401,True,False,True,False
saeedsiary,True,False,True,False
Now14Israel,True,False,True,True
GreatPersiamap,True,False,True,False
DEVILBAZI,True,False,True,False
iran___f,True,False,True,False
trumprealparody,True,False,True,False
SHAH_2582,True,False,True,False
Everton4Life,True,False,True,False
azad96500222752,True,False,True,False
ManjiBato,True,False,True,False
dariushkingph,True,False,True,True
AmestrisHK,True,False,True,False
fariborz25992,True,False,True,False
itsmesirenn,True,False,True,False
bihooooodeh,True,False,True,False
kabotarane50771,True,False,True,False
arteemis60,True,True,True,False
marianmeyer0,True,True,True,False
TheInsiderPaper,True,False,True,False
Ferial787400,True,False,True,True
minoubanu,True,False,True,False
artesh_shah,True,True,True,False
kouroch7,True,True,True,False
twiterrism819,True,False,True,False
NoorAba12752428,True,False,True,True
AhmadrezaM16642,True,False,True,True
shahii1984,True,True,True,False
irantissss2,True,False,True,False
persian_phenix,True,False,True,True
MmM1864048,True,False,True,False
Emen43054466,True,True,True,False
jilla9,True,False,True,False
Fariba31814955,True,False,True,False
pan00pun,True,False,True,False
shahpahlavi2585,True,False,True,True
memaaaaar,True,False,True,True
Scoobs9563,True,False,True,True
zohrehfardi,True,False,True,False
Mahshid78364573,True,False,True,False
RadioFarda_,True,True,True,True
LNokhod,True,False,True,False
maremoolak,True,False,True,False
RevolutionsMage,True,False,True,False
marmar0n,True,False,True,False
Jouana1985Mari,True,False,True,False
Volotofblue,True,False,True,False
fari71880431,True,False,True,False
spaceman2500,True,False,True,True
Reza33357,True,False,True,False
jalovemila,True,True,True,False
DAPA98693926,True,False,True,False
miss_persia,True,False,True,False
TazehRamin,True,False,True,False
SetarehSahely,True,False,True,False
CheshmeEla61929,True,False,True,True
FWYYyhr5fa2MVQl,True,False,True,True
Mehran05836997,True,False,True,False
tiffanytitan78,True,False,True,False
Ariamehr_ab,True,False,True,False
Alitavakol20853,True,False,True,False
TheShayanX,True,False,True,True
Hossein_PHA,True,False,True,False
REGIME_CHANGE03,True,True,True,True
gankitca,True,False,True,False
parsi27871,True,True,True,True
Yasmina00980,True,False,True,False
Mitramitra84,True,False,True,False
LiberdadeMulher,True,False,True,False
thesittinggav,True,True,True,False
Rozbeh158865,True,False,True,False
Me_Hamed_Myself,True,True,True,True
venus133333,True,True,True,False
horina387787,True,False,True,False
mina_uniq,True,False,True,False
Figaro_Culture,True,False,True,False
DezhavoIran,True,False,True,False
EliAfriatISR,True,False,True,False
i24NEWS_EN,True,False,True,False
setareh899602,True,False,True,False
Amooamirkhan,True,True,True,False
Sokoot3333,True,True,True,False
Azta68014549,True,False,True,False
dehghannejhad,True,False,True,False
agapeh37,True,False,True,False
22casper222,True,False,True,False
JJToji,True,False,True,False
We_R_D_Street,True,False,True,False
EmpireOfPahlavi,True,False,True,True
azarman5,True,False,True,False
pariszmn,True,False,True,False
ashkan00000,True,False,True,False
omarabdulsatar,True,False,True,False
visegrad24,True,False,True,False
Scarfac__,True,False,True,False
MarMary70,True,False,True,True
TheNuurses_Iran,True,False,True,False
MarySoroush,True,False,True,False
GolestanParsa,True,True,True,False
AryayyKurd15777,True,False,True,True
sirous15,True,True,True,False
PIISHGOO,True,True,True,False
AzBprs,True,False,True,False
Fateme30752833,True,False,True,False
eUtBjVIDhcr98fg,True,False,True,False
mehdimmj,True,False,True,True
hamdastan_ariu,True,False,True,False
NaeimShahi_Nima,True,True,True,False
Sarah4Trump_,True,False,True,False
NilloofarAbi,True,False,True,True
lyyyllaaa,True,False,True,False
zarrin12918,True,False,True,True
ArmaylW51414,True,False,True,False
defense_civil25,True,False,True,False
MyrkrOne,True,False,True,False
aljon_66,True,False,True,True
Rezakha69399676,True,False,True,False
Mojtabapacino,True,True,True,False
iran76054534010,True,False,True,False
HatIsRed,True,True,True,False
Fer67181611,True,False,True,False
TheKnite19456,True,False,True,False
yatok,True,False,True,True
elmou1e,True,False,True,False
Aman_IDF_Kidon,True,False,True,False
annan_85,True,False,True,False
dragon22justdoi,True,False,True,False
Bahmanman20,True,False,True,True
